business_id,review_count,stars,state
CjCVFZurydHXPAM2Zu8NzA,55,1.5,PA
yrZrnWdBR4pE21vcgv8KHw,84,3.5,ON
GfIvdP-fP5nj9zyRTw8V7A,13,4.0,OH
8wvf5eNFAIlHn4YGIlegGQ,3,3.5,ON
Xk4xRxDaGf-W0Hw5oNtc9g,24,2.5,SC
ny8YcGEViSGKWxo69xfiiA,303,3.5,NC
lsfFzCl7SXgoq8N5NjbvZA,27,3.5,ON
Tp4EPLp3LOu-K5_FlYSPEg,16,3.5,ON
lxDWpwv4JK-veCYtLtwrEw,218,4.5,NV
wwgRu0TAMX8rfRhsiI0ifQ,124,3.5,NV
DfhzmbGPKGYSzFQ2iKrLRw,26,2.5,QC
ixGb4NLfgD90wZHlw94rLw,77,4.0,ON
r7RQ5TXIkY3VYo5ko3mfcA,10,1.5,NC
CbXrSVThJEIGYWKOwNzBUA,14,2.5,ON
RksEyT-_CcEdzQmgEPb27A,10,3.0,AZ
p0FYlwANjXb5bUY10VgnsQ,3,2.5,OH
hHgSUnDB9yIrxUEMSmsdoQ,229,4.0,PA
JI88Hdn6TM6rpYIUEk_xwA,78,4.0,OH
kJmIM8Eft9G8lPnOunGLjA,3,3.5,QC
xkiYAerQQXL25legNhVsSw,142,4.0,NC
OEyb_iAHBYZ-UNvs8vwKfQ,19,4.0,OH
x-BB2AVFmS01i6GLQ22_9Q,7,3.5,ON
0UuE9LZE-oVZe1HfIhomBw,6,4.5,QC
hvS-3lxc8qwyOUpGBm5sAg,49,3.5,OH
oZH3Ee7Yjk7u8B4Ed0oVOg,75,4.0,OH
nRfGXp2EHov1dnphVvZ1xA,13,3.5,QC
jpM72bMpR07ExhrZ9omM1A,6,3.0,QC
x6PA-2j7LpZAYFo2VojmQQ,151,3.5,ON
L9eEUv3obnNsAzLJ2VpK8Q,8,3.5,ON
Rjkda__H64ILwIvaccVyLg,274,4.0,NC
xXxg8CBBdt8P1VHmUl3v3g,14,2.5,QC
VcdMJ3Lze0LMboFBZqnnZQ,6,4.5,OH
V45PfGw6FMrP4FmB8pFnIw,54,4.0,AZ
zv7ApWWtKbu1r_qNK4SFrg,14,4.0,WI
VJw4M1P6Nmi0zXVEBqzhpg,16,4.0,AB
df3X3fIH59iw0LDynAKSlg,5,1.5,AB
vLxpEHKZFzv8LYY5eeGjTg,14,4.0,PA
Ks13abA-KZWAA6FMQagQmg,149,4.5,AZ
nM2Jl9GS7IGlluey8ieivg,45,3.0,WI
MzDdDpDXFyqsWTtfXrZ15g,4,3.0,ON
a2aIe4d-d7wUtkWsnIiEVQ,38,4.0,NC
BQqwIYQuo2W94smjrBjy5g,434,4.5,NV
-pdYzQ_5JAvNcHswys1hEQ,15,1.5,NV
0TPHYANOL9dkE3dOa_q9ZA,8,2.5,ON
P2cHq6apwK7z6XPaU24iJQ,172,4.5,NV
GMriYorKj1v-dhhJ1om-Sg,227,4.0,AZ
TFtObYQyEnZ0kpPWOn7YDw,6,3.5,ON
p3aRVYvi_kQbOAsXjxbDmQ,3,5.0,QC
R2BKGMHjxSDWyFVJ44tONQ,4,5.0,ON
Ay3QJU76GOkZ16frZUTI1A,3,3.5,QC
7FKvhOx2iZbz86T3aOhB2w,20,3.5,OH
rbDAPhcXcTttCPq1VtFGHA,31,2.0,AZ
TQ_ujfnC2-qUOxYVlWrW5A,9,4.5,ON
93NvjTC3wH6kLjTWpPRiHg,7,5.0,OH
muvmtEIt9XhDkMwYwALSGA,249,4.0,AZ
6nLuU3av6aQiLVXHNWLbew,8,4.0,WI
_7FdoBvlZH64Zx52ISc59Q,24,3.0,AZ
JSLCRXAD0-lU5-Ax2vPAOA,12,2.5,OH
gjEOPOMHvAvHWhYd0eclGQ,7,2.5,QC
bZU80cosBR5btXby1xCOyg,99,4.5,QC
E2-h-zPbjdty2EivRoqIaw,5,3.0,PA
j6MtKpKdqZC2wXnQetGBIQ,57,4.0,OH
HrR_2-HUE6cqnoz1zMN9AQ,253,4.5,NC
wYUPspPWaCyGW9QtC5CjkQ,18,4.0,ON
497iuIdzSZqEVZ_iTnp-Jg,45,4.5,PA
kJdIaFnq9lcMOBjhjDtgFg,27,4.0,OH
t2ThG4jYsljko5na99hMgg,3,3.0,ON
ouehYUlrMzvA3aHclsi_zw,5,2.0,ON
D3vC024Q8CLuiI3iGQ-zPw,61,4.0,NC
_v3WsjEworH53RcWzWKEEw,20,3.0,ON
Fo-Qyaas3tOsA_GE4_lFbQ,192,2.0,AZ
bX4gfj2Kj22Lwm-nSsnnfg,66,4.5,NC
yNb_PHvkAMGA0NU25L-kgg,8,3.0,OH
Fy4AmYaVjiDJBa0-PtJwSQ,9,4.0,AZ
72mOsnHEjZOPNNDyiqAVEA,10,2.5,AB
UYUoQEbKcoFXs-0VRxrO1g,106,3.5,AZ
ObRD7AOVgSUkul0YKphExA,6,4.0,AZ
8RxwEbhxRResGQUwsZujAw,31,3.5,WI
tueF_UmqrFeLH539jYZxvw,9,4.0,AB
22so15K1aqikL9FHt37CSQ,193,4.0,AZ
BGX5dWkh-0jl4_wpSaWtbg,93,4.0,AB
1Ok2EXqdH-R0sy-_tyOrMg,74,3.5,QC
tis5ph0vBF78jypC1eVZow,4,1.5,AB
rrysQBMgpCqhDZuM34vvwg,58,4.5,PA
mNYWvfmI1GkwxftdXan3uQ,16,4.5,ON
zPxNDf1iKsDGGpkM44HKxA,3,2.5,NV
zpRSyrDdrhciCGtkL2hE-g,24,3.5,PA
dPL9BGMqIRes_4HLJg1_Ug,13,4.0,ON
PswFC6CVWsKKTeh5knTnwA,74,4.0,AZ
UzCZyYj511zKERJEpEk7-w,3,3.5,PA
FLQLCrRlMMsMXOM0sESGWA,9,3.0,PA
3ks-wQZMfNd0wSUAgEjScQ,11,3.5,AB
K5TwSfhksW6o9XKmLI3UYw,4,4.0,QC
im4-DobhYrDb6sjHpGZKuQ,11,4.0,ON
l_flFDzsZm38mFV86whsOw,3,3.0,ON
TjZo2v8i7d4omCovsFA2pg,38,2.0,NV
xePC2Iu32dgHzP892OHIUw,9,1.5,PA
zb6RpofFD-rmpXqHVdXZbQ,34,2.0,NC
cW15ZXKT7JLbLvHyVOsnyg,17,3.5,AB
oem60ZlyUtKrbS4jmoGwcw,9,3.5,ON
bm5PjdlaanvkE2kBGfzCHg,68,3.0,OH
V1JEkeAem05hps5ZCmMIgw,71,3.5,WI
8fB3OodPzYuagvnEWzULeA,16,2.5,NC
9GA2gmLV4NX2oJkuz6fdcA,41,3.0,PA
R9TUPnKloS893snDwo1svA,20,2.5,AB
_OimUEl0DzPg6GtJXYeoJw,93,3.0,OH
PQLb7kF0vQlrtXpuS2JJww,7,3.5,ON
vLhJQFX_1JH1fSiCZQEeDg,5,3.0,ON
GT9Hx_Na0vH3Na7ym9dp4A,21,4.0,NV
vX5ma5Nwrzqwdz949AmVVg,167,3.0,AZ
v3AS5LGeV2Si4nOHZ7lgxQ,232,4.0,WI
VBcmyBxAPcpzbbnPbFfttA,143,3.5,ON
XV94aEkwDJkgheAe2lDDkg,3,3.5,OH
MTkDsAaz-bQKrEB_czblUA,19,2.0,NV
J2jyIpxRrz8k0AzyLPz8Gg,21,4.0,OH
POVKWFdKixujvH0YHweeQw,59,3.5,OH
gITBefKO65DKNcCFQp424A,45,4.5,PA
b8T-GvyzPnAEhC37S2UYYw,3,4.5,ON
YvrylyuWgbP90RgMqZQVnQ,96,4.0,ON
Epbz99DxchTtP2Fpb4Kf-g,25,2.5,AZ
95Efv0xKoUsP5lvTnaeK5w,34,3.0,OH
htNNxttBjRmRnP4d0XFl-w,37,2.5,AZ
TAoN9nsibXOxsOnnG7Kd_g,144,3.5,AZ
5aRyuqJZSGp1fNXHQHMLjg,202,4.0,AZ
KcEL_mRZuSgKxzD3OuaktQ,3,5.0,QC
D2mh7UebiiWJ1YYPLuXsyQ,31,2.5,NC
ufostEB8B3PC8treZ6FjlQ,744,4.5,AZ
HewGH1vYiZpkCoXeGOsA9g,3,3.5,WI
i1t1vBPEWkjPVEW9OoDH2A,12,1.5,PA
F6Ujpp1Kh7L_3uUfoUsTlw,8,3.0,PA
IdbKoCDcOXLzx1TtjhHVGA,4,4.0,NV
QTZdKevSqb4KkWwRy-Qqrg,26,3.0,ON
zydbdBR6-CM8UZ6WkW1DWA,72,3.0,OH
GtxwFRoQTitTa6u3oVgS0g,9,4.5,OH
rC-1jxQaOmg2lJh5A__Xpw,6,4.0,AZ
4P6hZh7aieaZJXShzP3JQg,4,3.0,AZ
x7V0aE2j6wXtlWue55gVqg,11,3.0,NV
II44-On32pZWqzfpke7zhg,8,4.0,ON
07uIA9g45obULqGt7BLNqw,24,3.5,QC
w3h2_nxxqnmxZZaaQi2Pag,76,4.0,OH
uLZJBkHmWq4iKS37I54ggA,10,2.5,OH
3TBouLwX21Ic5cJNlAl7Eg,10,2.5,IL
-LD1l3lQVdB6fHJDuRlW8w,6,5.0,AB
VPc1WtRfz-y4g8Grk-mefg,48,3.5,ON
wto3KiT-Mh6rxO_9GBHfbA,23,3.0,NV
hc_x57UHPd3752vQj-2Oxg,5,3.0,OH
7hlICFMky5fPFxeYRgg__w,83,4.0,PA
RhlGhQt3owSO3-TXfaUoBQ,11,2.0,WI
3OdBW4ooaACTNugCb03Djw,5,2.0,ON
ouKUL2M2derCjXn_oO4zbg,4,2.5,QC
-hMdEBaeky47g4D8-0Xl3Q,114,3.0,AZ
pU7HJcOFaZHhaJBfl5zxRw,9,4.0,PA
b0FBOTAUDdlrA8I_foP28Q,51,3.0,AZ
MLi1IBqDaVQuONeuXMMSLw,5,4.0,PA
DNf4GfG3wxWmDXmaj2OYiA,8,3.0,OH
0rjU_WK5HxoH1fIuEpTpcg,364,4.0,AZ
MtvN8vMiKcLkkz_tCvBx3g,406,4.0,NC
KEyjG-6G4Dbo3p1Wmnxs4Q,42,3.0,ON
sF7md_NdYUzXLl5ZtwwC4g,13,4.5,ON
h5qBxa_L-pIdNSOBQxTNGQ,216,2.5,NV
dFyaVVHLcfNE98-NMftL7w,8,3.5,NV
Fp6yMeo3K8422CbDQCLrBg,11,1.5,OH
BHAIidO5o16UpCNY3qTICw,21,2.0,AZ
okx5vEaJuFFTmmLYkymBJQ,3,4.5,QC
4zHwXpQswfB9_j7X-zw7rA,62,4.0,AZ
i7qF0eFoe35Cedn_seUm1w,28,3.5,AZ
fi6s29AbDqLjoQ1LSe5lrg,43,3.5,ON
y8S8Ff33VKPdRNMFjrJLYA,4,3.0,ON
t3u3vGPz8e2bSZOn1XW5iA,4,4.0,AZ
5R3MmufV_Ay0zJ6Q7oNMaQ,22,1.5,NC
1n8bvxpBoUOAJsC5csuV3Q,10,4.0,PA
P1Bi0K_WxdGwg9pn34UPTA,4,3.0,AZ
Ye7OzeDFaJf-JIduQhVxBA,9,3.5,AB
mMoOtnrOEKqRrcWJikM9xg,20,2.0,WI
XmdJO7O0hrtlLwAQdibm4Q,5,4.5,ON
y4CE_4CHTWZ6oe3JCH-AoQ,18,2.0,PA
aVBFKYoF0AHuusNssaQpJA,481,4.0,WI
7B-suS0RHxqxZBBfVfiPLA,76,3.0,IL
UVCIakb4ktdUdqt3Ar6LKg,7,3.5,NC
GWhp4fCu-NWR9PTJBi4Ifg,45,3.5,NC
hxedolqDRVlKA_iOoI09Ng,139,3.0,OH
kEIwUXCl5JhbF4gzuMd3qw,42,2.5,OH
82bfom6b5BQlnnd4m3wwew,3,1.0,AZ
bUnm0-YK5HicLzkvMWwqjQ,55,4.5,NV
YcU8pVXAFxybe8aiOBQOcw,20,4.5,ON
MWTiyj9BY21GSOwYqLkpcQ,19,3.5,ON
SWhHaWFuijy_KDs0zVCJog,812,4.0,AZ
k9wv5-0u8q4S75MIaTX6aA,122,3.5,WI
hlhXDG5GfUUWLduFbbAXzg,22,2.5,OH
Fh29V9jK6va7vJax5EKh6w,31,3.5,NC
zuV8bmrmf6fk5ZeQJo9iEg,4,3.0,AZ
3LHpTeRBLkBPqn1rP35hcA,6,4.0,ON
lVWfWskvNwt7fPvOYod8bA,12,4.0,NV
sN0EFTle0pW77DUgl8i-Rw,21,3.5,ON
jOseCpGmgbQWEfX2Wn_TGQ,230,4.0,AZ
nBZ6A5-ecTFd7s406r6--A,14,3.5,OH
HttOPtP0YfjUe4N1rbvBGg,23,4.5,ON
qRdrn0rDaL9b1z5jjoMkmg,9,3.0,QC
a_HejZvHvG2IM7ri1CnlYA,51,3.5,ON
LpGCzgAKNSpzDNEUMVVtZA,643,4.0,NV
xBlHvE-5M5zdlWCftk5_tw,3,5.0,ON
WtO8eoYmrc2_8kuXanug2Q,87,3.0,PA
hrNIDao4XnOhrv7aaFehTg,195,3.5,NV
n5cOOgEe-Oik76YYhc302g,12,2.5,NC
rUVh1DWzyhmaeTJzDcTjcA,13,4.0,QC
uNH6CTVyrLdzf9e2Gw7z5A,14,2.0,ON
H_FkQxifSo13B2FWjhp36g,686,3.5,NV
447ZwFuzlKlctvMP7HfUUw,10,2.0,ON
0xyao4UwqbiARcjFByo5aQ,3,3.5,OH
lR4ybrBnCkWI-BMeDrJwFQ,43,2.5,NC
LshaX0O-8opp655146mrpQ,3,4.0,QC
OqYZdBUgmId7tZMAVpiFCw,32,4.0,ON
i7CzT5ncBc7Pgt1R6quOqg,9,3.0,PA
jiink4sxBAaU5lfkyKcypQ,41,4.5,NV
85iLb_pekXGjUTmVZCj2Ug,10,4.5,ON
qANHoeq7-e08-TIiS9NgBA,41,3.0,AB
BAic7QbE4f2MSI8KC9Zprg,4,5.0,ON
xanjmRbKWDYnyvVCmIBScw,12,3.0,ON
Zr2rgAuH88K2Hlp_Uo0BEw,6,3.5,QC
yfXQDWscgk2TwUh82M51pQ,71,4.0,AZ
nAtU9E0KNvH5w9-LpawBzA,24,3.0,PA
PHmyaQq6rk7VtoNfrcINag,5,3.5,NV
YcQvuTAy7JKI6wLR25jTyQ,4,4.0,ON
-Ggr1M22MxTbP2J8L7oHqw,9,3.0,ON
WCei-r9iAqxEIFX40zOebA,3,4.5,NY
u-hO4f4EK-riKNJbkxZW0Q,12,2.5,ON
hT3pnZ6HR7oLDE-LfxAElQ,71,3.5,NC
38fDU-Bh7eD2oETpF24pAA,9,4.5,NV
XqSN1PtZkJ6QorOUa9AAdA,151,4.0,AZ
4nLqlBBt6jcvphkIQxz0gQ,187,2.5,AZ
RxUhM4pskQFVHM00CKGlAQ,22,4.0,SC
9_A_ka0LR0xr0EDb_nc-gg,109,3.5,NC
5sTFevXhGx01eLT4wF7Urg,380,3.5,AZ
kfqWU3dpvG385moeAhnAhw,3,3.0,OH
H087dS5FpllJN7UVW7_Qzw,4,3.0,OH
u8YoMfnwAHyKfYlTivd3dQ,4,2.0,QC
OX0T9dWI8b7meu-ljTo22A,161,3.5,AZ
X5valo7w5BVwFn4lZ2P3Sg,4,4.5,WI
cIWlTjt5HlWQ02mUZIz3Ng,8,2.0,NV
EqFMzp3qlTuVF9UMNy9Smw,4,3.0,OH
VM1xX5RizwVJ_TJ3ZUD8oA,5,3.5,QC
4qpHOC34mwzE5aJnGm1_BA,41,1.5,AZ
rtj550X5w4tDWcTE8oAgew,6,3.0,PA
LhWwwDJ2l79a1tHrpcdK6A,69,3.5,ON
-Gy0BAMgRN4sGlY7theqxQ,121,4.5,AZ
6FO2DTcN7zqFfl090zf12g,253,2.5,AZ
ABeszRTxM38rjrRQATo-2g,106,3.5,AZ
EsVVTcYO9DhSK2oxakctjw,311,4.5,NV
OIpS3O5ifR0wFu5PdvMM5w,6,2.5,OH
meIf7JULcW1vyoeyVJyqsA,3,3.5,NV
uJgxCC03SWlwAkttc4exJQ,8,3.0,AZ
pW5PgyIuL8932znvVOekPg,4,4.0,NV
VR6GpWIda3SfvPC-lg9H3w,66,4.5,QC
JfvbLGif4dUvAiPP5UbP7g,27,4.0,ON
WEv5UoT2W2lKDq5ptXEniQ,9,3.0,NC
eLp6aAgRL-tWM2wjRdPQMw,41,4.5,PA
EJs6fYFdecCjXq8pCsA2dA,115,4.0,AZ
2ZZmVT4Y8Rk3OIzu18PvFQ,4,4.0,NV
MtViLqobs9m4Ia07Sdux0Q,11,3.5,PA
KXv9wm5W9LTNZec2AsmHgQ,13,4.0,PA
tR4VVIdzcJCQus4GUFq3IA,137,4.5,AZ
SiP4wHr1TEl-rQZXh-fC4A,6,3.5,AB
di9rdjT71cYTlwKMYeVk0g,56,3.0,NC
sCGN3Wfhhrzika8FadZ3QA,25,2.5,AZ
oc8204pyvf9ixdA4JzzaLA,177,4.0,ON
amsvLzfEvCzLwP0MnXAJ1w,95,3.5,ON
8lZtLSeJVg28Gb75iklmmQ,133,3.0,NV
PUMfgD7xMYIIfbeUDQfuXQ,20,4.5,ON
Z-graJvcYCSOGWRs3bDzLQ,179,3.5,AZ
3-m_KNCvjCh79p8m4DOvFA,86,2.5,AZ
sdk8HzOpf-u1OIjULyUSrA,5,2.0,ON
Tax_5L_C559yBm5Tc3mDZQ,12,3.0,AZ
yIJuo-bYlcEvzJZUVFXblQ,29,2.0,AZ
zElnVlq5To9UoNw4KmoYWQ,15,2.0,NC
1p7CaMTJBO1VuvpogOvrFA,16,1.5,NC
GZBDLIO4fElNeyGHlsu6Hw,31,3.5,ON
QqOhg5vDN3lDxLoc5pJ3LA,72,3.5,SC
Szi29P4JjNiHUgEdaJD77w,44,3.5,NV
4jW0WayNHn1BDLYn7JbL_Q,36,4.0,AZ
ar-m5JrmtAdSFuV0anz3Jw,124,4.5,AZ
v5YhUhaJaDnZNbxgw-1pSA,3,3.5,QC
8ftKnfgHwbZn84efZPPIbw,6,2.5,AZ
dB0MPu_DmFVoju48mIXx6w,13,3.0,AB
96trsoEBDzmH-FDiVw4clg,4,3.0,PA
esz0JJh3_5kkeIiunOlN0w,191,3.0,AZ
6OpLHgun6qHmrX1JmHL4zQ,16,3.0,IL
DItq9Zsk81f6xJWG0-yNOQ,4,3.0,AB
edekMdzc65xbd_twGNdR-g,11,2.0,AZ
h98IJqWW0wVxwoLV03Azfw,81,4.5,WI
HtpNW2ksFbflBHBs7t3AFw,31,3.5,ON
C6E1cZFBooSRboBJSd5GPA,7,3.0,ON
SJxm96AkOPhXZFRM5-RbTA,65,3.5,NV
m5j14qH-kVR9AUkd9rPn_A,9,4.0,OH
dh9pDbRaBl13yVzgFIJp3Q,27,2.5,AZ
CFBDAdWVxOhFFRTa5Fp30Q,5,3.5,PA
5O1l8b23r6GIIr2ZHy6nkg,11,3.0,OH
-HO8ejDGgvj_Guw3R6lH1g,18,3.0,AZ
6lyFdVnk6MC7RGm6hzXtEg,8,4.0,OH
SAEGVsnptCMREqLSiNRX1Q,6,3.0,ON
GylzsCQvMI3psOvov2tGnQ,7,4.5,QC
9hNuOUywLPHdSbAXtQ9DhQ,13,3.0,NV
AD9b2W2gPZlD8AQHkBIl7w,12,3.5,PA
7oEKIG7d1ttPRejppZ3WIA,527,4.0,ON
cBRyXUbtQdBgySml3yghJA,38,3.5,AZ
zaDZo74bWzds9MunE6XVxA,9,2.5,PA
aidcfUzZLOjWgwlxfv3UlA,104,3.0,NV
kPvzmJO6vJs1QcyPnB6MCw,8,4.0,OH
rp91T5zENSu1a1pazXoBww,6,4.5,ON
laAnd3e8T_8WG-weL2zikA,26,4.0,PA
NU7YBuWuD9mVV90QMQty6Q,5,3.5,AZ
z0u9j-KiHhVudHi0hs19GQ,113,4.0,AZ
zhoF9Cd7rFGcKoG4E9yQqA,56,3.0,OH
C7pOdQZU641kwnr162-Y8Q,54,4.5,PA
rt-EKmn8xpUuWdePYPPcHQ,8,2.0,AZ
5CeizAHfOQJOI6sSh0kJmw,57,2.5,AZ
xJ94FRxbFwkmpi1hjuWlaw,134,4.0,NC
83C5ysOCnmNGB_fDsVdr9Q,37,2.5,NV
8MXlF26jvhrfGA9rcua2bg,24,3.0,OH
ACK4IeBwuV7SRGDjkDDhQg,11,4.0,ON
G7QZWVm-ytyKHpvUq3ggFA,28,3.5,PA
M-npfYXNr025JWPnkgGkWg,41,3.5,AB
QYF4M9SsUpobp89RZ4vTuw,9,3.0,AZ
wxkGpZEB5_U0hIMeFxL3-A,8,2.5,ON
SQUfO3XMRsN1_j5M6864fA,47,4.5,AZ
agrC_R_CnEyyAgoIzNZeFg,4,3.5,QC
e6ObnvluEdZfpN3tlm0Daw,11,3.0,AZ
R2EnMfwLoTiIHF-1ICG5Ag,8,3.5,QC
dWliPaP9k43hSKGSujNFXg,95,3.5,OH
yvJqxVTO_qwRGLMtUrqzQw,123,3.5,AZ
NCc227GObIORVxUXs-KWvw,75,4.0,AZ
k0Mg5uqGkJ8Jp6YNkXsFJw,9,3.5,NV
gChmBjLSe3qa8rzEngoDLQ,794,3.0,NC
_ecuzP8HBsuQfYy7IR8Jyg,82,3.5,OH
S5deRiFlRPXdFFMGBGRE1g,35,4.5,ON
F5BCXUpQpCRPeFmWnQmSJA,185,4.5,NV
t59EjJ_flqR75Mk2RWILAg,94,3.0,SC
FfF8XGFf8_BSlWSjIgqeQg,176,3.0,ON
Pgu0lAQh9937gJpD2AaaAw,9,3.0,AB
C7pghcn4Vc5Px7hkHyLmOg,3,4.0,QC
zi_qqjCzkerE2dT-ViE2JA,71,3.5,WI
w-cJmgsAiw9RLoMs5e7iag,58,3.5,PA
TtNqDhsI1LiQ9NvaA2AecA,3,2.5,ON
OVd8gjwrIu9VwOUYD3eHew,4,1.0,NV
tovUJgSCxi2JfUtP9eNQcA,179,4.0,AZ
lU5SyqwRlKS7cNj2DrCpGA,10,3.5,PA
HyKxWC9PrqlODjO-CBCIZA,391,3.5,NV
udGrKu1eJ_Qdd6O1PeUrmg,17,3.0,NV
1FodVSAxoKqEKYQc3QHgvg,32,3.5,PA
PF8sx9WxPddAf8qdK6tr0g,88,4.0,QC
nMK88o5qijYTFi2WjqcIZQ,6,3.0,QC
0ZNIAF_1d83uK1Z7mADTfA,14,2.5,ON
5sZyYGQH4k-WwvVJk_LIvQ,77,3.5,NC
tHJhdlrISoznANVw0eLWbQ,4,5.0,NC
PmkXtqIcjQGpNShB8yTSrA,90,2.0,AZ
7hIl2AOZl6Zfr2fAojpeRw,60,4.5,OH
1ofuWPYnHDp01c11BQog9w,20,2.0,AZ
vImDrnppBUID3UW9XzyM3w,29,4.0,OH
UBW3Asjmih0nARbBNK3oEA,55,3.0,ON
I0f12eU-xFn6Kd_4H57jrQ,559,3.0,NV
Gh752sLvWvzl_n-CHWYwyA,28,4.0,PA
v9LrNSG9peTLoYY0x0FU8A,11,4.5,NV
3ytBMy5RWPIdBGt9nhJy1A,11,2.5,OH
i_WEjpxCUCngB6C5tYZB-A,5,4.0,QC
LH8S1sUwxg2_TotePOFLvg,240,3.5,AZ
_y1Et7f4NE6D1P1GzphlIw,442,4.0,NV
pH72Y8aqqJlq3bgtj-d3UA,26,3.0,IL
4e8NoMkYUXDfy5plSZI1Dw,6,4.0,QC
aEH2WZFMzLcbJmTiu1urMg,88,2.0,PA
yh-NN-dCaxxleNcI-_bsUA,10,2.5,OH
JZXv8bTa7NkQ5ntfqv-Pjw,3,1.0,OH
OdHYF4rxY94qMz4AUaDxXA,23,4.0,QC
_JwfmRh0T8mEEx-A4FqMOw,165,4.0,NV
e2jGy1NTv4mOms4wquE_lg,26,3.5,QC
qCq3JGKYMFq4dqFjtuF7DQ,7,3.0,PA
1fYWRuJVpCUT7qyy-tUi5g,6,2.5,NC
ydSiR7YyALkmmACVNtXzhg,13,4.5,ON
zNCwlx7Myd5jBLwOql8I5A,9,2.5,NV
_vDoNSl0w_v-dEkj8EorwA,9,3.0,OH
8f5JVaK2mZCu9lct23dhtQ,161,2.5,NV
vg4KopGHV778wmsKErAMQw,252,4.0,AZ
1sZRrH4lZwUzeCJabZEBQQ,13,4.0,PA
wp5FAtCGMyU2RnQ-7kxKHQ,230,3.5,PA
bissv52dx3lT7kAgEmIDEQ,49,3.5,PA
SSiOTBIqZwy8b_hxv9cPvg,25,3.0,ON
sym2kFcEcJ_tBDt85YoeGg,15,1.5,AZ
y8zlR75tcmvkg49dqdLGDg,158,4.0,AZ
cUykVQ_VHEzwfU53cFvxhA,4,2.0,ON
1ogvimeoaaGcQswzX-90dQ,6,2.5,OH
FIiArCxYXIhKbFvFRP5mvQ,6,4.0,AZ
b_f8-IHP6sLupYXef3nrRA,3,4.5,AB
Xp6ogw-SCNK28s1I0fhUXw,50,3.5,NV
OIdOJaNS8M624F58XGV3PQ,301,4.0,ON
wymUX-o-ytt31yUo_FI4-w,40,3.5,PA
1YdO6O1iEqhHTM-N0K5pHA,3,2.5,AZ
TJbGgH70MDdDn0LZnlwWIg,12,3.0,AB
ExPSmEKh_Kc2-klrRWZbZQ,63,4.0,AZ
B5WBr_Z0EJKor1psHbcKfA,58,4.5,AZ
bTknXb-5BPspwlfaj9t3kA,49,4.0,AZ
Oxz7xIKw2iJhxU-V_jpX7A,41,3.5,QC
cvLS5XdoeNluAiwBBm6opA,67,3.5,PA
N-pI4Ug_3NZy7_8cf70LlQ,415,4.5,AZ
zXOgLPJ0O0HfGJq7Dr_sOg,10,3.5,OH
5zpAZqSrsdltaduk67jOow,32,4.0,NV
z36agKJZm458stAJI0PPEA,15,4.5,PA
4m7JeLnlv69jgC2nenPiPQ,18,3.5,PA
htVvtLIFftBLqzRISjReDw,606,3.0,ON
1ofDKdiCc376_u6t4ofaTQ,10,4.0,AB
B5SJ5I2JVN4zQ2koMhyFjQ,19,4.0,AZ
mv6VAbKBVlCc2Fyyv4jNtw,31,4.0,ON
K--ma2GS7bg1W96edq3V9g,3,4.0,AZ
90DT5MO2X-C2F_5c66DNag,22,3.0,PA
IaUx8KmmqY2Z-58d_E0_mg,24,3.5,QC
EUFF1YUvFUtn6MmwVdOy3A,48,4.0,AZ
WiU6fACNR6uUAC_6X5z-SQ,89,3.5,OH
IS5tQNVzyVYbI2zl8yEaKA,30,4.0,QC
VPm8VTL4L7n_Uxfjbhs1Tw,9,3.5,AB
6t0tTpeOgLb6-5AcEFquwg,3,4.5,QC
K455dBrse4fEeBn4s39D6A,30,2.5,AZ
2A1wvIFdKQZZe-vtTO7olQ,117,4.0,OH
O54jXbKjZte4qVYabYjGjg,59,4.0,OH
5XLuRoXqafFY_GAQ0D8dWw,110,2.5,OH
d4pEtorPeMPPHviFjzjvxw,26,4.0,ON
lIPptRQHLs_yBT_m4B9D2w,8,3.5,QC
ks6JgGsz7phkGEVh9hoHkg,5,2.0,IL
3_qOEg_yaHbBpJ167ExIqQ,28,3.5,QC
i7NqPkLgLEBApeoBsPNvyA,134,4.0,WI
QAuQV01Yz2Gl89ZN6c1F4w,49,4.0,AZ
8-4bSRRiD4ObiJ5UqxqNiA,13,4.0,ON
MGPdqitucDiq3T3gQWUXXA,225,4.0,NV
j1CRQHz60LoLBgfoS0loqg,33,4.5,PA
2LOTz08OPRyA0ibJImJRbQ,75,4.0,QC
r0wnhsHteNXUgWcRcL9ZlA,7,3.5,ON
oT96NlaxshwHBedmJ4KQJQ,4,2.0,AB
8yAVuMwtijEosdjiCrtyXQ,505,4.5,AZ
9CcOOIJckoGF2sA9Rw2ZSg,5,2.5,ON
EsE8KTPqAJ2MjJdmuAifRw,61,3.0,OH
unDs06rQ8V-d8-EujSVe8A,31,3.5,OH
yBfNLAYCaPE4QlejNCWrDg,24,4.0,AZ
RF00Ffo8ggH68EEn3xeUOQ,10,3.0,AZ
5NUHLYoZS_iCp2JSt5tQZQ,8,3.0,NV
p1XLB4zo6sI09Pb4-IA23Q,53,3.5,ON
H13m2H3HlSsiId_UcJfmQw,42,2.5,ON
QmTXU7IM8RRjULQw4Kb4ig,3,3.5,NV
e69v6hfCkr25M5DaLSS8CQ,76,1.5,AZ
mvWhlMnXXidb1R2krK25VQ,22,2.0,NV
